Time, BOX1, BOX2, BOX3
start
2022/04/07-12:01:06.348738,300.0,300.0,300.0
2022/04/07-12:01:06.470922,300.0,300.0,300.0
2022/04/07-12:01:06.606110,300.0,300.0,300.0
2022/04/07-12:01:06.738706,300.0,300.0,300.0
2022/04/07-12:01:06.880410,300.0,300.0,300.0
2022/04/07-12:01:07.011575,300.0,300.0,300.0
2022/04/07-12:01:07.157049,300.0,300.0,300.0
2022/04/07-12:01:07.296826,300.0,300.0,300.0
2022/04/07-12:01:07.440884,300.0,300.0,300.0
2022/04/07-12:01:07.578860,300.0,300.0,300.0
2022/04/07-12:01:07.719480,300.0,300.0,300.0
2022/04/07-12:01:07.862173,300.0,300.0,300.0
2022/04/07-12:01:07.996805,300.0,300.0,300.0
2022/04/07-12:01:08.133327,300.0,300.0,300.0
2022/04/07-12:01:08.265318,300.0,300.0,300.0
2022/04/07-12:01:08.394280,300.0,300.0,300.0
2022/04/07-12:01:08.536429,300.0,300.0,300.0
2022/04/07-12:01:08.673398,300.0,300.0,300.0
2022/04/07-12:01:08.809880,300.0,300.0,300.0
2022/04/07-12:01:08.950179,300.0,300.0,300.0
2022/04/07-12:01:09.075256,300.0,300.0,300.0
2022/04/07-12:01:09.211448,300.0,300.0,300.0
2022/04/07-12:01:09.346149,300.0,300.0,300.0
2022/04/07-12:01:09.486952,300.0,300.0,300.0
2022/04/07-12:01:09.614585,300.0,300.0,300.0
2022/04/07-12:01:09.716698,300.0,300.0,300.0
2022/04/07-12:01:09.819465,300.0,300.0,300.0
2022/04/07-12:01:09.920651,300.0,300.0,300.0
2022/04/07-12:01:10.049859,300.0,300.0,300.0
2022/04/07-12:01:10.200829,300.0,300.0,300.0
2022/04/07-12:01:10.325731,300.0,300.0,300.0
2022/04/07-12:01:10.466091,300.0,300.0,300.0
2022/04/07-12:01:10.600066,300.0,300.0,300.0
2022/04/07-12:01:10.744446,300.0,300.0,300.0
2022/04/07-12:01:10.882105,300.0,300.0,300.0
2022/04/07-12:01:11.011329,300.0,300.0,300.0
2022/04/07-12:01:11.148210,300.0,300.0,300.0
2022/04/07-12:01:11.251640,300.0,300.0,300.0
2022/04/07-12:01:11.391950,300.0,300.0,300.0
2022/04/07-12:01:11.522439,300.0,300.0,300.0
2022/04/07-12:01:11.624105,300.0,300.0,300.0
2022/04/07-12:01:11.759310,300.0,300.0,300.0
2022/04/07-12:01:11.894689,300.0,300.0,300.0
2022/04/07-12:01:11.996175,300.0,300.0,300.0
2022/04/07-12:01:12.122036,300.0,300.0,300.0
2022/04/07-12:01:12.247285,300.0,300.0,300.0
2022/04/07-12:01:12.370321,300.0,300.0,300.0
2022/04/07-12:01:12.499666,300.0,300.0,300.0
2022/04/07-12:01:12.621398,300.0,300.0,300.0
2022/04/07-12:01:12.745852,300.0,300.0,300.0
2022/04/07-12:01:12.869090,300.0,300.0,300.0
2022/04/07-12:01:12.996000,300.0,300.0,300.0
2022/04/07-12:01:13.132758,300.0,300.0,300.0
2022/04/07-12:01:13.253824,300.0,300.0,300.0
2022/04/07-12:01:13.374611,300.0,300.0,300.0
2022/04/07-12:01:13.501384,300.0,300.0,300.0
2022/04/07-12:01:13.632322,300.0,300.0,300.0
2022/04/07-12:01:13.757539,300.0,300.0,300.0
2022/04/07-12:01:13.887631,300.0,300.0,300.0
2022/04/07-12:01:14.009673,300.0,300.0,300.0
2022/04/07-12:01:14.142923,300.0,300.0,300.0
2022/04/07-12:01:14.276592,300.0,300.0,300.0
2022/04/07-12:01:14.394490,300.0,300.0,300.0
2022/04/07-12:01:14.531826,300.0,300.0,300.0
2022/04/07-12:01:14.663358,300.0,300.0,300.0
2022/04/07-12:01:14.788198,300.0,300.0,300.0
2022/04/07-12:01:14.914480,300.0,300.0,300.0
2022/04/07-12:01:15.045461,300.0,300.0,300.0
2022/04/07-12:01:15.175865,300.0,300.0,300.0
2022/04/07-12:01:15.310402,300.0,300.0,300.0
2022/04/07-12:01:15.451875,300.0,300.0,300.0
2022/04/07-12:01:15.587645,300.0,300.0,300.0
2022/04/07-12:01:15.723659,300.0,300.0,300.0
2022/04/07-12:01:15.864470,300.0,300.0,300.0
2022/04/07-12:01:15.998995,300.0,300.0,300.0
2022/04/07-12:01:16.139033,300.0,300.0,300.0
2022/04/07-12:01:16.273987,300.0,300.0,300.0
2022/04/07-12:01:16.401209,300.0,300.0,300.0
2022/04/07-12:01:16.543539,300.0,300.0,300.0
2022/04/07-12:01:16.679506,300.0,300.0,300.0
2022/04/07-12:01:16.814322,300.0,300.0,300.0
2022/04/07-12:01:16.945491,300.0,300.0,300.0
2022/04/07-12:01:17.071893,300.0,300.0,300.0
2022/04/07-12:01:17.205965,300.0,300.0,300.0
2022/04/07-12:01:17.332044,300.0,300.0,300.0
2022/04/07-12:01:17.465716,300.0,300.0,300.0
2022/04/07-12:01:17.600469,300.0,300.0,300.0
2022/04/07-12:01:17.722362,300.0,300.0,300.0
2022/04/07-12:01:17.847373,300.0,300.0,300.0
2022/04/07-12:01:17.976812,300.0,300.0,300.0
2022/04/07-12:01:18.116726,300.0,300.0,300.0
2022/04/07-12:01:18.240295,300.0,300.0,300.0
2022/04/07-12:01:18.365554,300.0,300.0,300.0
2022/04/07-12:01:18.495454,300.0,300.0,300.0
2022/04/07-12:01:18.624941,300.0,300.0,300.0
2022/04/07-12:01:18.757435,300.0,300.0,300.0
2022/04/07-12:01:18.889299,300.0,300.0,300.0
2022/04/07-12:01:19.021732,300.0,300.0,300.0
2022/04/07-12:01:19.150536,300.0,300.0,300.0
2022/04/07-12:01:19.279718,300.0,300.0,300.0
2022/04/07-12:01:19.406123,300.0,300.0,300.0
2022/04/07-12:01:19.528122,300.0,300.0,300.0
2022/04/07-12:01:19.650091,300.0,300.0,300.0
2022/04/07-12:01:19.782431,300.0,300.0,300.0
2022/04/07-12:01:19.923864,300.0,300.0,300.0
2022/04/07-12:01:20.053664,300.0,300.0,300.0
2022/04/07-12:01:20.181061,300.0,300.0,300.0
2022/04/07-12:01:20.314754,300.0,300.0,300.0
2022/04/07-12:01:20.454277,300.0,300.0,300.0
2022/04/07-12:01:20.584110,300.0,300.0,300.0
2022/04/07-12:01:20.726912,300.0,300.0,300.0
2022/04/07-12:01:20.861739,300.0,300.0,300.0
2022/04/07-12:01:21.004063,300.0,300.0,300.0
2022/04/07-12:01:21.147591,300.0,300.0,300.0
2022/04/07-12:01:21.296366,300.0,300.0,300.0
2022/04/07-12:01:21.421560,300.0,300.0,300.0
2022/04/07-12:01:21.556684,300.0,300.0,300.0
2022/04/07-12:01:21.690417,300.0,300.0,300.0
2022/04/07-12:01:21.836299,300.0,300.0,300.0
2022/04/07-12:01:21.973542,300.0,300.0,300.0
2022/04/07-12:01:22.107038,300.0,300.0,300.0
2022/04/07-12:01:22.243085,300.0,300.0,300.0
2022/04/07-12:01:22.382056,300.0,300.0,300.0
2022/04/07-12:01:22.508467,300.0,300.0,300.0
2022/04/07-12:01:22.636935,300.0,300.0,300.0
2022/04/07-12:01:22.771701,300.0,300.0,300.0
2022/04/07-12:01:22.906213,300.0,300.0,300.0
2022/04/07-12:01:23.029286,300.0,300.0,300.0
2022/04/07-12:01:23.156881,300.0,300.0,300.0
2022/04/07-12:01:23.300432,300.0,300.0,300.0
2022/04/07-12:01:23.426193,300.0,300.0,300.0
2022/04/07-12:01:23.565601,300.0,300.0,300.0
2022/04/07-12:01:23.712914,300.0,300.0,300.0
2022/04/07-12:01:23.841817,300.0,300.0,300.0
2022/04/07-12:01:23.984369,300.0,300.0,300.0
2022/04/07-12:01:24.123969,300.0,300.0,300.0
2022/04/07-12:01:24.258117,300.0,300.0,300.0
2022/04/07-12:01:24.393973,300.0,300.0,300.0
2022/04/07-12:01:24.527598,300.0,300.0,300.0
2022/04/07-12:01:24.667456,300.0,300.0,300.0
2022/04/07-12:01:24.804788,300.0,300.0,300.0
2022/04/07-12:01:24.935930,300.0,300.0,300.0
2022/04/07-12:01:25.067287,300.0,300.0,300.0
2022/04/07-12:01:25.208908,300.0,300.0,300.0
2022/04/07-12:01:25.341153,300.0,300.0,300.0
2022/04/07-12:01:25.485257,300.0,300.0,300.0
2022/04/07-12:01:25.620465,300.0,300.0,300.0
2022/04/07-12:01:25.750833,300.0,300.0,300.0
2022/04/07-12:01:25.896278,300.0,300.0,300.0
2022/04/07-12:01:26.034648,300.0,300.0,300.0
2022/04/07-12:01:26.175664,300.0,300.0,300.0
2022/04/07-12:01:26.310674,300.0,300.0,300.0
2022/04/07-12:01:26.448965,300.0,300.0,300.0
2022/04/07-12:01:26.584199,300.0,300.0,300.0
2022/04/07-12:01:26.715808,300.0,300.0,300.0
2022/04/07-12:01:26.843877,300.0,300.0,300.0
2022/04/07-12:01:26.985004,300.0,300.0,300.0
2022/04/07-12:01:27.116390,300.0,300.0,300.0
2022/04/07-12:01:27.257946,300.0,300.0,300.0
2022/04/07-12:01:27.395294,300.0,300.0,300.0
2022/04/07-12:01:27.527648,300.0,300.0,300.0
2022/04/07-12:01:27.660618,300.0,300.0,300.0
2022/04/07-12:01:27.786765,300.0,300.0,300.0
2022/04/07-12:01:27.922092,300.0,300.0,300.0
2022/04/07-12:01:28.055650,300.0,300.0,300.0
2022/04/07-12:01:28.180353,300.0,300.0,300.0
2022/04/07-12:01:28.305791,300.0,300.0,300.0
2022/04/07-12:01:28.435810,300.0,300.0,300.0
2022/04/07-12:01:28.559243,300.0,300.0,300.0
2022/04/07-12:01:28.701006,300.0,300.0,300.0
2022/04/07-12:01:28.841438,300.0,300.0,300.0
2022/04/07-12:01:28.972386,300.0,300.0,300.0
2022/04/07-12:01:29.103729,300.0,300.0,300.0
2022/04/07-12:01:29.225358,300.0,300.0,300.0
2022/04/07-12:01:29.345403,300.0,300.0,300.0
2022/04/07-12:01:29.468898,300.0,300.0,300.0
2022/04/07-12:01:29.599588,300.0,300.0,300.0
2022/04/07-12:01:29.729723,300.0,300.0,300.0
2022/04/07-12:01:29.856930,300.0,300.0,300.0
2022/04/07-12:01:29.994516,300.0,300.0,300.0
2022/04/07-12:01:30.131314,300.0,300.0,300.0
2022/04/07-12:01:30.259657,300.0,300.0,300.0
2022/04/07-12:01:30.392958,300.0,300.0,300.0
2022/04/07-12:01:30.528180,300.0,300.0,300.0
2022/04/07-12:01:30.651395,300.0,300.0,300.0
2022/04/07-12:01:30.773616,300.0,300.0,300.0
2022/04/07-12:01:30.895826,300.0,300.0,300.0
2022/04/07-12:01:31.023911,300.0,300.0,300.0
2022/04/07-12:01:31.158810,300.0,300.0,300.0
2022/04/07-12:01:31.285831,300.0,300.0,300.0
2022/04/07-12:01:31.413943,300.0,300.0,300.0
2022/04/07-12:01:31.544779,300.0,300.0,300.0
2022/04/07-12:01:31.671813,300.0,300.0,300.0
2022/04/07-12:01:31.799055,300.0,300.0,300.0
2022/04/07-12:01:31.935047,300.0,300.0,300.0
2022/04/07-12:01:32.060695,300.0,300.0,300.0
2022/04/07-12:01:32.183901,300.0,300.0,300.0
2022/04/07-12:01:32.326310,300.0,300.0,300.0
2022/04/07-12:01:32.442700,300.0,300.0,300.0
2022/04/07-12:01:32.570263,300.0,300.0,300.0
2022/04/07-12:01:32.699804,300.0,300.0,300.0
2022/04/07-12:01:32.821714,300.0,300.0,300.0
2022/04/07-12:01:32.950612,300.0,300.0,300.0
2022/04/07-12:01:33.076876,300.0,300.0,300.0
2022/04/07-12:01:33.211426,300.0,300.0,300.0
2022/04/07-12:01:33.342602,300.0,300.0,300.0
2022/04/07-12:01:33.479791,300.0,300.0,300.0
2022/04/07-12:01:33.600280,300.0,300.0,300.0
2022/04/07-12:01:33.722717,300.0,300.0,300.0
2022/04/07-12:01:33.842680,300.0,300.0,300.0
2022/04/07-12:01:33.972517,300.0,300.0,300.0
2022/04/07-12:01:34.106343,300.0,300.0,300.0
2022/04/07-12:01:34.233268,300.0,300.0,300.0
2022/04/07-12:01:34.363962,300.0,300.0,300.0
2022/04/07-12:01:34.495234,300.0,300.0,300.0
2022/04/07-12:01:34.629213,300.0,300.0,300.0
2022/04/07-12:01:34.756037,300.0,300.0,300.0
2022/04/07-12:01:34.891818,300.0,300.0,300.0
2022/04/07-12:01:35.025921,300.0,300.0,300.0
2022/04/07-12:01:35.154195,300.0,300.0,300.0
2022/04/07-12:01:35.290278,300.0,300.0,300.0
2022/04/07-12:01:35.423540,300.0,300.0,300.0
2022/04/07-12:01:35.559996,300.0,300.0,300.0
2022/04/07-12:01:35.686133,300.0,300.0,300.0
2022/04/07-12:01:35.831172,300.0,300.0,300.0
2022/04/07-12:01:35.973711,300.0,300.0,300.0
2022/04/07-12:01:36.094656,300.0,300.0,300.0
2022/04/07-12:01:36.223023,300.0,300.0,300.0
2022/04/07-12:01:36.349167,300.0,300.0,300.0
2022/04/07-12:01:36.482842,300.0,300.0,300.0
2022/04/07-12:01:36.605871,300.0,300.0,300.0
2022/04/07-12:01:36.726120,300.0,300.0,300.0
2022/04/07-12:01:36.853631,300.0,300.0,300.0
2022/04/07-12:01:36.992171,300.0,300.0,300.0
2022/04/07-12:01:37.130806,300.0,300.0,300.0
2022/04/07-12:01:37.263593,300.0,300.0,300.0
2022/04/07-12:01:37.388405,300.0,300.0,300.0
2022/04/07-12:01:37.512504,300.0,300.0,300.0
2022/04/07-12:01:37.639191,300.0,300.0,300.0
2022/04/07-12:01:37.770580,300.0,300.0,300.0
2022/04/07-12:01:37.903497,300.0,300.0,300.0
2022/04/07-12:01:38.041020,300.0,300.0,300.0
2022/04/07-12:01:38.169358,300.0,300.0,300.0
2022/04/07-12:01:38.318549,300.0,300.0,300.0
2022/04/07-12:01:38.455345,300.0,300.0,300.0
2022/04/07-12:01:38.587328,300.0,300.0,300.0
2022/04/07-12:01:38.720175,300.0,300.0,300.0
2022/04/07-12:01:38.860943,300.0,300.0,300.0
2022/04/07-12:01:38.998496,300.0,300.0,300.0
2022/04/07-12:01:39.134471,300.0,300.0,300.0
2022/04/07-12:01:39.271774,300.0,300.0,300.0
2022/04/07-12:01:39.409419,300.0,300.0,300.0
2022/04/07-12:01:39.548943,300.0,300.0,300.0
2022/04/07-12:01:39.685367,300.0,300.0,300.0
2022/04/07-12:01:39.817454,300.0,300.0,300.0
2022/04/07-12:01:39.960164,300.0,300.0,300.0
2022/04/07-12:01:40.098540,300.0,300.0,300.0
2022/04/07-12:01:40.225800,300.0,300.0,300.0
2022/04/07-12:01:40.356719,300.0,300.0,300.0
2022/04/07-12:01:40.504683,300.0,300.0,300.0
2022/04/07-12:01:40.634278,300.0,300.0,300.0
2022/04/07-12:01:40.774626,300.0,300.0,300.0
2022/04/07-12:01:40.904501,300.0,300.0,300.0
2022/04/07-12:01:41.046977,300.0,300.0,300.0
2022/04/07-12:01:41.183973,300.0,300.0,300.0
2022/04/07-12:01:41.321987,300.0,300.0,300.0
2022/04/07-12:01:41.456338,300.0,300.0,300.0
2022/04/07-12:01:41.591038,300.0,300.0,300.0
2022/04/07-12:01:41.734046,300.0,300.0,300.0
2022/04/07-12:01:41.863135,300.0,300.0,300.0
2022/04/07-12:01:42.007835,300.0,300.0,300.0
2022/04/07-12:01:42.147264,300.0,300.0,300.0
2022/04/07-12:01:42.274420,300.0,300.0,300.0
2022/04/07-12:01:42.413950,300.0,300.0,300.0
2022/04/07-12:01:42.549277,300.0,300.0,300.0
2022/04/07-12:01:42.706554,300.0,300.0,300.0
2022/04/07-12:01:42.832026,300.0,300.0,300.0
2022/04/07-12:01:42.961959,300.0,300.0,300.0
2022/04/07-12:01:43.106941,300.0,300.0,300.0
2022/04/07-12:01:43.242293,300.0,300.0,300.0
2022/04/07-12:01:43.373413,300.0,300.0,300.0
2022/04/07-12:01:43.507495,300.0,300.0,300.0
2022/04/07-12:01:43.633476,300.0,300.0,300.0
2022/04/07-12:01:43.771989,300.0,300.0,300.0
2022/04/07-12:01:43.918864,300.0,300.0,300.0
2022/04/07-12:01:44.053237,300.0,300.0,300.0
2022/04/07-12:01:44.197207,300.0,300.0,300.0
2022/04/07-12:01:44.333087,300.0,300.0,300.0
2022/04/07-12:01:44.476747,300.0,300.0,300.0
2022/04/07-12:01:44.614234,300.0,300.0,300.0
2022/04/07-12:01:44.755088,300.0,300.0,300.0
2022/04/07-12:01:44.879994,300.0,300.0,300.0
2022/04/07-12:01:45.006151,300.0,300.0,300.0
2022/04/07-12:01:45.130099,300.0,300.0,300.0
2022/04/07-12:01:45.272898,300.0,300.0,300.0
2022/04/07-12:01:45.406121,300.0,300.0,300.0
2022/04/07-12:01:45.553532,300.0,300.0,300.0
2022/04/07-12:01:45.682451,300.0,300.0,300.0
2022/04/07-12:01:45.821730,300.0,300.0,300.0
2022/04/07-12:01:45.963563,300.0,300.0,300.0
2022/04/07-12:01:46.099398,300.0,300.0,300.0
2022/04/07-12:01:46.233629,300.0,300.0,300.0
2022/04/07-12:01:46.364994,300.0,300.0,300.0
2022/04/07-12:01:46.489951,300.0,300.0,300.0
2022/04/07-12:01:46.605916,300.0,300.0,300.0
2022/04/07-12:01:46.740998,300.0,300.0,300.0
2022/04/07-12:01:46.879689,300.0,300.0,300.0
2022/04/07-12:01:47.011941,300.0,300.0,300.0
2022/04/07-12:01:47.147768,300.0,300.0,300.0
2022/04/07-12:01:47.291070,300.0,300.0,300.0
2022/04/07-12:01:47.437761,300.0,300.0,300.0
2022/04/07-12:01:47.570512,300.0,300.0,300.0
2022/04/07-12:01:47.691234,300.0,300.0,300.0
2022/04/07-12:01:47.818644,300.0,300.0,300.0
2022/04/07-12:01:47.946792,300.0,300.0,300.0
2022/04/07-12:01:48.089013,300.0,300.0,300.0
2022/04/07-12:01:48.218247,300.0,300.0,300.0
2022/04/07-12:01:48.343218,300.0,300.0,300.0
2022/04/07-12:01:48.483470,300.0,300.0,300.0
2022/04/07-12:01:48.616711,300.0,300.0,300.0
2022/04/07-12:01:48.745098,300.0,300.0,300.0
2022/04/07-12:01:48.887047,300.0,300.0,300.0
2022/04/07-12:01:49.017835,300.0,300.0,300.0
2022/04/07-12:01:49.160451,300.0,300.0,300.0
2022/04/07-12:01:49.295328,300.0,300.0,300.0
2022/04/07-12:01:49.431283,300.0,300.0,300.0
2022/04/07-12:01:49.566543,300.0,300.0,300.0
2022/04/07-12:01:49.692971,300.0,300.0,300.0
2022/04/07-12:01:49.827052,300.0,300.0,300.0
2022/04/07-12:01:49.964072,300.0,300.0,300.0
2022/04/07-12:01:50.092939,300.0,300.0,300.0
2022/04/07-12:01:50.195493,300.0,300.0,300.0
2022/04/07-12:01:50.300355,300.0,300.0,300.0
2022/04/07-12:01:50.434606,300.0,300.0,300.0
2022/04/07-12:01:50.567999,300.0,300.0,300.0
2022/04/07-12:01:50.708435,300.0,300.0,300.0
2022/04/07-12:01:50.832938,300.0,300.0,300.0
2022/04/07-12:01:50.968004,300.0,300.0,300.0
2022/04/07-12:01:51.105897,300.0,300.0,300.0
2022/04/07-12:01:51.242620,300.0,300.0,300.0
2022/04/07-12:01:51.370067,300.0,300.0,300.0
2022/04/07-12:01:51.509724,300.0,300.0,300.0
2022/04/07-12:01:51.646324,300.0,300.0,300.0
2022/04/07-12:01:51.782382,300.0,300.0,300.0
2022/04/07-12:01:51.918505,300.0,300.0,300.0
2022/04/07-12:01:52.055152,300.0,300.0,300.0
2022/04/07-12:01:52.159686,300.0,300.0,300.0
2022/04/07-12:01:52.288220,300.0,300.0,300.0
2022/04/07-12:01:52.421300,300.0,300.0,300.0
2022/04/07-12:01:52.546960,300.0,300.0,300.0
2022/04/07-12:01:52.680864,300.0,300.0,300.0
2022/04/07-12:01:52.818099,300.0,300.0,300.0
2022/04/07-12:01:52.940977,300.0,300.0,300.0
2022/04/07-12:01:53.074773,300.0,300.0,300.0
2022/04/07-12:01:53.199930,300.0,300.0,300.0
2022/04/07-12:01:53.329118,300.0,300.0,300.0
2022/04/07-12:01:53.457279,300.0,300.0,300.0
2022/04/07-12:01:53.578942,300.0,300.0,300.0
2022/04/07-12:01:53.700419,300.0,300.0,300.0
2022/04/07-12:01:53.828286,300.0,300.0,300.0
2022/04/07-12:01:53.963034,300.0,300.0,300.0
2022/04/07-12:01:54.093053,300.0,300.0,300.0
2022/04/07-12:01:54.223728,300.0,300.0,300.0
2022/04/07-12:01:54.360371,300.0,300.0,300.0
2022/04/07-12:01:54.494718,300.0,300.0,300.0
2022/04/07-12:01:54.629092,300.0,300.0,300.0
2022/04/07-12:01:54.762318,300.0,300.0,300.0
2022/04/07-12:01:54.895515,300.0,300.0,300.0
2022/04/07-12:01:55.030367,300.0,300.0,300.0
2022/04/07-12:01:55.162429,300.0,300.0,300.0
2022/04/07-12:01:55.293850,300.0,300.0,300.0
2022/04/07-12:01:55.424440,300.0,300.0,300.0
2022/04/07-12:01:55.560697,300.0,300.0,300.0
2022/04/07-12:01:55.690349,300.0,300.0,300.0
2022/04/07-12:01:55.822795,300.0,300.0,300.0
2022/04/07-12:01:55.945088,300.0,300.0,300.0
2022/04/07-12:01:56.075840,300.0,300.0,300.0
2022/04/07-12:01:56.211502,300.0,300.0,300.0
2022/04/07-12:01:56.348339,300.0,300.0,300.0
2022/04/07-12:01:56.483715,300.0,300.0,300.0
2022/04/07-12:01:56.619844,300.0,300.0,300.0
2022/04/07-12:01:56.762560,300.0,300.0,300.0
2022/04/07-12:01:56.901348,300.0,300.0,300.0
2022/04/07-12:01:57.042019,300.0,300.0,300.0
2022/04/07-12:01:57.174634,300.0,300.0,300.0
2022/04/07-12:01:57.305653,300.0,300.0,300.0
2022/04/07-12:01:57.450287,300.0,300.0,300.0
2022/04/07-12:01:57.573091,300.0,300.0,300.0
2022/04/07-12:01:57.707377,300.0,300.0,300.0
2022/04/07-12:01:57.845177,300.0,300.0,300.0
2022/04/07-12:01:57.983580,300.0,300.0,300.0
2022/04/07-12:01:58.115121,300.0,300.0,300.0
2022/04/07-12:01:58.248303,300.0,300.0,300.0
2022/04/07-12:01:58.389899,300.0,300.0,300.0
2022/04/07-12:01:58.524245,300.0,300.0,300.0
2022/04/07-12:01:58.663957,300.0,300.0,300.0
2022/04/07-12:01:58.793493,300.0,300.0,300.0
2022/04/07-12:01:58.924463,300.0,300.0,300.0
2022/04/07-12:01:59.053643,300.0,300.0,300.0
2022/04/07-12:01:59.189693,300.0,300.0,300.0
2022/04/07-12:01:59.331681,300.0,300.0,300.0
2022/04/07-12:01:59.463141,300.0,300.0,300.0
2022/04/07-12:01:59.601871,300.0,300.0,300.0
2022/04/07-12:01:59.734653,300.0,300.0,300.0
2022/04/07-12:01:59.865742,300.0,300.0,300.0
2022/04/07-12:02:00.009222,300.0,300.0,300.0
2022/04/07-12:02:00.139868,300.0,300.0,300.0
2022/04/07-12:02:00.274190,300.0,300.0,300.0
2022/04/07-12:02:00.409352,300.0,300.0,300.0
2022/04/07-12:02:00.555667,300.0,300.0,300.0
2022/04/07-12:02:00.676449,300.0,300.0,300.0
2022/04/07-12:02:00.812786,300.0,300.0,300.0
2022/04/07-12:02:00.955366,300.0,300.0,300.0
2022/04/07-12:02:01.089104,300.0,300.0,300.0
2022/04/07-12:02:01.220152,300.0,300.0,300.0
2022/04/07-12:02:01.355380,300.0,300.0,300.0
2022/04/07-12:02:01.490498,300.0,300.0,300.0
2022/04/07-12:02:01.625768,300.0,300.0,300.0
2022/04/07-12:02:01.764875,300.0,300.0,300.0
2022/04/07-12:02:01.893986,300.0,300.0,300.0
2022/04/07-12:02:02.040543,300.0,300.0,300.0
2022/04/07-12:02:02.178899,300.0,300.0,300.0
2022/04/07-12:02:02.319650,300.0,300.0,300.0
2022/04/07-12:02:02.453436,300.0,300.0,300.0
2022/04/07-12:02:02.580523,300.0,300.0,300.0
2022/04/07-12:02:02.710324,300.0,300.0,300.0
2022/04/07-12:02:02.855162,300.0,300.0,300.0
2022/04/07-12:02:02.984285,300.0,300.0,300.0
2022/04/07-12:02:03.117056,300.0,300.0,300.0
2022/04/07-12:02:03.255616,300.0,300.0,300.0
2022/04/07-12:02:03.389651,300.0,300.0,300.0
2022/04/07-12:02:03.527397,300.0,300.0,300.0
2022/04/07-12:02:03.667450,300.0,300.0,300.0
2022/04/07-12:02:03.806680,300.0,300.0,300.0
2022/04/07-12:02:03.932250,300.0,300.0,300.0
2022/04/07-12:02:04.068742,300.0,300.0,300.0
2022/04/07-12:02:04.215015,300.0,300.0,300.0
2022/04/07-12:02:04.343763,130.0,130.0,0.0
2022/04/07-12:02:04.474041,130.0,130.0,0.0
2022/04/07-12:02:04.596665,130.0,130.0,0.0
stop
